pdb_id,ligand,source,scenario,pose_name,pose_path,status,method,rmsd_angstrom,n_atoms_ref,n_atoms_pose,n_atoms_mapped,mapping_coverage,ref_residue,pose_residue,error
6D1M,FQY,diffdock_sdf,diffdock,rank3_confidence0.89|idx_3,output/diffdock_workflow/poses/6D1M/complex_0/rank3_confidence0.89.sdf,ok_low_coverage,atom_name,2.0099654674321084,17.0,17.0,8.0,0.47058823529411764,FQY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6D1M,FQY,diffdock_sdf,diffdock,rank4_confidence0.87|idx_4,output/diffdock_workflow/poses/6D1M/complex_0/rank4_confidence0.87.sdf,ok_low_coverage,atom_name,2.30778796740602,17.0,17.0,8.0,0.47058823529411764,FQY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6D1M,FQY,diffdock_complex_pdb,diffdock,6D1M_diffdock_complex,output/diffdock_workflow/complexes/6D1M_diffdock_complex.pdb,ok,rdkit_best_rms,0.2834424111328591,17.0,17.0,17.0,1.0,FQY|A|302,UNL|L|1,
6D1M,FQY,boltz_cif,crystal_pocket,6D1M_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6D1M_crystal_pocket/6D1M_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.263489342910107,17.0,17.0,17.0,1.0,FQY|A|302,LIG1|FQY|1,
6D1M,FQY,boltz_cif,default,6D1M_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6D1M_default/6D1M_default_model_0.cif,ok,rdkit_best_rms,0.3092340571627905,17.0,17.0,17.0,1.0,FQY|A|302,LIG1|FQY|1,
6D1M,FQY,boltz_cif,diffdock_pocket,6D1M_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6D1M_diffdock_pocket/6D1M_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.3233201796221085,17.0,17.0,17.0,1.0,FQY|A|302,LIG1|FQY|1,
6EQU,BVE,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6EQU/complex_0/rank1.sdf,ok,atom_name,3.6302393798795682,36.0,36.0,26.0,0.7222222222222222,BVE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,diffdock_sdf,diffdock,rank1_confidence-1.32|idx_1,output/diffdock_workflow/poses/6EQU/complex_0/rank1_confidence-1.32.sdf,ok,atom_name,3.6302393798795682,36.0,36.0,26.0,0.7222222222222222,BVE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,diffdock_sdf,diffdock,rank2_confidence-1.38|idx_2,output/diffdock_workflow/poses/6EQU/complex_0/rank2_confidence-1.38.sdf,ok,atom_name,3.3956525480573068,36.0,36.0,26.0,0.7222222222222222,BVE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,diffdock_sdf,diffdock,rank3_confidence-1.45|idx_3,output/diffdock_workflow/poses/6EQU/complex_0/rank3_confidence-1.45.sdf,ok,atom_name,3.6532881782298734,36.0,36.0,26.0,0.7222222222222222,BVE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,diffdock_sdf,diffdock,rank4_confidence-1.46|idx_4,output/diffdock_workflow/poses/6EQU/complex_0/rank4_confidence-1.46.sdf,ok,atom_name,3.6821533479445474,36.0,36.0,26.0,0.7222222222222222,BVE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,diffdock_complex_pdb,diffdock,6EQU_diffdock_complex,output/diffdock_workflow/complexes/6EQU_diffdock_complex.pdb,ok,atom_name,4.420977821365506,36.0,36.0,36.0,1.0,BVE|A|302,UNL|L|1,No sub-structure match found between the reference and probe mol
6EQU,BVE,boltz_cif,crystal_pocket,6EQU_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6EQU_crystal_pocket/6EQU_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.654744829321697,36.0,36.0,36.0,1.0,BVE|A|302,LIG1|BVE|1,
6EQU,BVE,boltz_cif,default,6EQU_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6EQU_default/6EQU_default_model_0.cif,ok,rdkit_best_rms,1.0787309370103983,36.0,36.0,36.0,1.0,BVE|A|302,LIG1|BVE|1,
6EQU,BVE,boltz_cif,diffdock_pocket,6EQU_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6EQU_diffdock_pocket/6EQU_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.6997582384102927,36.0,36.0,36.0,1.0,BVE|A|302,LIG1|BVE|1,
6G6T,ENN,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6G6T/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.977323140624471,19.0,19.0,6.0,0.3157894736842105,ENN|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6G6T,ENN,diffdock_sdf,diffdock,rank1_confidence0.11|idx_1,output/diffdock_workflow/poses/6G6T/complex_0/rank1_confidence0.11.sdf,ok_low_coverage,atom_name,2.977323140624471,19.0,19.0,6.0,0.3157894736842105,ENN|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6G6T,ENN,diffdock_sdf,diffdock,rank2_confidence0.06|idx_2,output/diffdock_workflow/poses/6G6T/complex_0/rank2_confidence0.06.sdf,ok_low_coverage,atom_name,2.4899582773093267,19.0,19.0,6.0,0.3157894736842105,ENN|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6G6T,ENN,diffdock_sdf,diffdock,rank3_confidence0.04|idx_3,output/diffdock_workflow/poses/6G6T/complex_0/rank3_confidence0.04.sdf,ok_low_coverage,atom_name,2.554402031854374,19.0,19.0,6.0,0.3157894736842105,ENN|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6G6T,ENN,diffdock_sdf,diffdock,rank4_confidence0.03|idx_4,output/diffdock_workflow/poses/6G6T/complex_0/rank4_confidence0.03.sdf,ok_low_coverage,atom_name,2.8136038498648617,19.0,19.0,6.0,0.3157894736842105,ENN|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6G6T,ENN,diffdock_complex_pdb,diffdock,6G6T_diffdock_complex,output/diffdock_workflow/complexes/6G6T_diffdock_complex.pdb,ok,rdkit_best_rms,0.431165708774151,19.0,19.0,19.0,1.0,ENN|A|304,UNL|L|1,
6G6T,ENN,boltz_cif,crystal_pocket,6G6T_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6G6T_crystal_pocket/6G6T_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.9147215677800532,19.0,19.0,19.0,1.0,ENN|A|304,LIG1|ENN|1,
6G6T,ENN,boltz_cif,default,6G6T_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6G6T_default/6G6T_default_model_0.cif,ok,rdkit_best_rms,0.9634644960470221,19.0,19.0,19.0,1.0,ENN|A|304,LIG1|ENN|1,
6G6T,ENN,boltz_cif,diffdock_pocket,6G6T_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6G6T_diffdock_pocket/6G6T_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.4506451944684608,19.0,19.0,19.0,1.0,ENN|A|304,LIG1|ENN|1,
6GDC,FB2,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6GDC/complex_0/rank1.sdf,failed,,,20.0,,,,FB2|A|306,,No reliable mapping: atom names differ and atom count differs.
6GDC,FB2,diffdock_sdf,diffdock,rank1_confidence0.95|idx_1,output/diffdock_workflow/poses/6GDC/complex_0/rank1_confidence0.95.sdf,failed,,,20.0,,,,FB2|A|306,,No reliable mapping: atom names differ and atom count differs.
6GDC,FB2,diffdock_sdf,diffdock,rank2_confidence0.93|idx_2,output/diffdock_workflow/poses/6GDC/complex_0/rank2_confidence0.93.sdf,failed,,,20.0,,,,FB2|A|306,,No reliable mapping: atom names differ and atom count differs.
6GDC,FB2,diffdock_sdf,diffdock,rank3_confidence0.93|idx_3,output/diffdock_workflow/poses/6GDC/complex_0/rank3_confidence0.93.sdf,failed,,,20.0,,,,FB2|A|306,,No reliable mapping: atom names differ and atom count differs.
6GDC,FB2,diffdock_sdf,diffdock,rank4_confidence0.93|idx_4,output/diffdock_workflow/poses/6GDC/complex_0/rank4_confidence0.93.sdf,failed,,,20.0,,,,FB2|A|306,,No reliable mapping: atom names differ and atom count differs.
6GDC,FB2,diffdock_complex_pdb,diffdock,6GDC_diffdock_complex,output/diffdock_workflow/complexes/6GDC_diffdock_complex.pdb,ok,rdkit_best_rms,0.09572231970793701,20.0,10.0,10.0,1.0,FB2|A|306,UNL|L|1,
6GDC,FB2,boltz_cif,crystal_pocket,6GDC_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GDC_crystal_pocket/6GDC_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.07551832981025648,20.0,10.0,10.0,1.0,FB2|A|306,LIG1|FB2|1,
6GDC,FB2,boltz_cif,default,6GDC_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GDC_default/6GDC_default_model_0.cif,ok,rdkit_best_rms,0.0753769308134418,20.0,10.0,10.0,1.0,FB2|A|306,LIG1|FB2|1,
6GDC,FB2,boltz_cif,diffdock_pocket,6GDC_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GDC_diffdock_pocket/6GDC_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.07060659421004871,20.0,10.0,10.0,1.0,FB2|A|306,LIG1|FB2|1,
6GM9,4J8,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6GM9/complex_0/rank1.sdf,ok_low_coverage,atom_name,0.823635409367798,11.0,11.0,6.0,0.5454545454545454,4J8|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GM9,4J8,diffdock_sdf,diffdock,rank1_confidence0.72|idx_1,output/diffdock_workflow/poses/6GM9/complex_0/rank1_confidence0.72.sdf,ok_low_coverage,atom_name,0.823635409367798,11.0,11.0,6.0,0.5454545454545454,4J8|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GM9,4J8,diffdock_sdf,diffdock,rank2_confidence0.69|idx_2,output/diffdock_workflow/poses/6GM9/complex_0/rank2_confidence0.69.sdf,ok_low_coverage,atom_name,0.8204857859331878,11.0,11.0,6.0,0.5454545454545454,4J8|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GM9,4J8,diffdock_sdf,diffdock,rank3_confidence0.69|idx_3,output/diffdock_workflow/poses/6GM9/complex_0/rank3_confidence0.69.sdf,ok_low_coverage,atom_name,0.8202707305378414,11.0,11.0,6.0,0.5454545454545454,4J8|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GM9,4J8,diffdock_sdf,diffdock,rank4_confidence0.68|idx_4,output/diffdock_workflow/poses/6GM9/complex_0/rank4_confidence0.68.sdf,ok_low_coverage,atom_name,0.8228782122863308,11.0,11.0,6.0,0.5454545454545454,4J8|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GM9,4J8,diffdock_complex_pdb,diffdock,6GM9_diffdock_complex,output/diffdock_workflow/complexes/6GM9_diffdock_complex.pdb,ok,rdkit_best_rms,0.07681024118268692,11.0,11.0,11.0,1.0,4J8|A|305,UNL|L|1,
6GM9,4J8,boltz_cif,crystal_pocket,6GM9_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GM9_crystal_pocket/6GM9_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.02868349012649299,11.0,11.0,11.0,1.0,4J8|A|305,LIG1|4J8|1,
6GM9,4J8,boltz_cif,default,6GM9_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GM9_default/6GM9_default_model_0.cif,ok,rdkit_best_rms,0.029117348806502907,11.0,11.0,11.0,1.0,4J8|A|305,LIG1|4J8|1,
6GM9,4J8,boltz_cif,diffdock_pocket,6GM9_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GM9_diffdock_pocket/6GM9_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.03763874733597048,11.0,11.0,11.0,1.0,4J8|A|305,LIG1|4J8|1,
6GOT,F6W,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6GOT/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.132935637711331,19.0,19.0,12.0,0.631578947368421,F6W|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GOT,F6W,diffdock_sdf,diffdock,rank1_confidence0.43|idx_1,output/diffdock_workflow/poses/6GOT/complex_0/rank1_confidence0.43.sdf,ok_low_coverage,atom_name,2.132935637711331,19.0,19.0,12.0,0.631578947368421,F6W|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GOT,F6W,diffdock_sdf,diffdock,rank2_confidence0.39|idx_2,output/diffdock_workflow/poses/6GOT/complex_0/rank2_confidence0.39.sdf,ok_low_coverage,atom_name,2.518869106551225,19.0,19.0,12.0,0.631578947368421,F6W|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GOT,F6W,diffdock_sdf,diffdock,rank3_confidence0.37|idx_3,output/diffdock_workflow/poses/6GOT/complex_0/rank3_confidence0.37.sdf,ok_low_coverage,atom_name,2.2339455292519155,19.0,19.0,12.0,0.631578947368421,F6W|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GOT,F6W,diffdock_sdf,diffdock,rank4_confidence0.37|idx_4,output/diffdock_workflow/poses/6GOT/complex_0/rank4_confidence0.37.sdf,ok_low_coverage,atom_name,2.140922687779831,19.0,19.0,12.0,0.631578947368421,F6W|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6GOT,F6W,diffdock_complex_pdb,diffdock,6GOT_diffdock_complex,output/diffdock_workflow/complexes/6GOT_diffdock_complex.pdb,ok,rdkit_best_rms,0.6448288606440429,19.0,19.0,19.0,1.0,F6W|A|304,UNL|L|1,
6GOT,F6W,boltz_cif,crystal_pocket,6GOT_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GOT_crystal_pocket/6GOT_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.6635819407974768,19.0,19.0,19.0,1.0,F6W|A|304,LIG1|F6W|1,
6GOT,F6W,boltz_cif,default,6GOT_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GOT_default/6GOT_default_model_0.cif,ok,rdkit_best_rms,1.003785055672678,19.0,19.0,19.0,1.0,F6W|A|304,LIG1|F6W|1,
6GOT,F6W,boltz_cif,diffdock_pocket,6GOT_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6GOT_diffdock_pocket/6GOT_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.9483791822868676,19.0,19.0,19.0,1.0,F6W|A|304,LIG1|F6W|1,
6H2Z,FKE,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6H2Z/complex_0/rank1.sdf,ok_low_coverage,atom_name,1.3633988180990195,24.0,24.0,16.0,0.6666666666666666,FKE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H2Z,FKE,diffdock_sdf,diffdock,rank1_confidence0.51|idx_1,output/diffdock_workflow/poses/6H2Z/complex_0/rank1_confidence0.51.sdf,ok_low_coverage,atom_name,1.3633988180990195,24.0,24.0,16.0,0.6666666666666666,FKE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H2Z,FKE,diffdock_sdf,diffdock,rank2_confidence0.50|idx_2,output/diffdock_workflow/poses/6H2Z/complex_0/rank2_confidence0.50.sdf,ok_low_coverage,atom_name,1.3980332347945297,24.0,24.0,16.0,0.6666666666666666,FKE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H2Z,FKE,diffdock_sdf,diffdock,rank3_confidence0.50|idx_3,output/diffdock_workflow/poses/6H2Z/complex_0/rank3_confidence0.50.sdf,ok_low_coverage,atom_name,1.3407766343440817,24.0,24.0,16.0,0.6666666666666666,FKE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H2Z,FKE,diffdock_sdf,diffdock,rank4_confidence0.32|idx_4,output/diffdock_workflow/poses/6H2Z/complex_0/rank4_confidence0.32.sdf,ok_low_coverage,atom_name,2.822750964345864,24.0,24.0,16.0,0.6666666666666666,FKE|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H2Z,FKE,diffdock_complex_pdb,diffdock,6H2Z_diffdock_complex,output/diffdock_workflow/complexes/6H2Z_diffdock_complex.pdb,ok,rdkit_best_rms,0.5155900521668232,24.0,24.0,24.0,1.0,FKE|A|302,UNL|L|1,
6H2Z,FKE,boltz_cif,crystal_pocket,6H2Z_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H2Z_crystal_pocket/6H2Z_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.21843700239807662,24.0,24.0,24.0,1.0,FKE|A|302,LIG1|FKE|1,
6H2Z,FKE,boltz_cif,default,6H2Z_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H2Z_default/6H2Z_default_model_0.cif,ok,rdkit_best_rms,0.23135804841076246,24.0,24.0,24.0,1.0,FKE|A|302,LIG1|FKE|1,
6H2Z,FKE,boltz_cif,diffdock_pocket,6H2Z_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H2Z_diffdock_pocket/6H2Z_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.1805792118737519,24.0,24.0,24.0,1.0,FKE|A|302,LIG1|FKE|1,
6H33,FKQ,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6H33/complex_0/rank1.sdf,ok_low_coverage,atom_name,1.766461454831361,25.0,25.0,16.0,0.64,FKQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H33,FKQ,diffdock_sdf,diffdock,rank1_confidence0.54|idx_1,output/diffdock_workflow/poses/6H33/complex_0/rank1_confidence0.54.sdf,ok_low_coverage,atom_name,1.766461454831361,25.0,25.0,16.0,0.64,FKQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H33,FKQ,diffdock_sdf,diffdock,rank2_confidence0.47|idx_2,output/diffdock_workflow/poses/6H33/complex_0/rank2_confidence0.47.sdf,ok_low_coverage,atom_name,1.7279681665676698,25.0,25.0,16.0,0.64,FKQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H33,FKQ,diffdock_sdf,diffdock,rank3_confidence0.41|idx_3,output/diffdock_workflow/poses/6H33/complex_0/rank3_confidence0.41.sdf,ok_low_coverage,atom_name,1.3017735899967922,25.0,25.0,16.0,0.64,FKQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H33,FKQ,diffdock_sdf,diffdock,rank4_confidence0.39|idx_4,output/diffdock_workflow/poses/6H33/complex_0/rank4_confidence0.39.sdf,ok_low_coverage,atom_name,1.6752744330055251,25.0,25.0,16.0,0.64,FKQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H33,FKQ,diffdock_complex_pdb,diffdock,6H33_diffdock_complex,output/diffdock_workflow/complexes/6H33_diffdock_complex.pdb,ok,rdkit_best_rms,0.5154789194520267,25.0,25.0,25.0,1.0,FKQ|A|302,UNL|L|1,
6H33,FKQ,boltz_cif,crystal_pocket,6H33_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H33_crystal_pocket/6H33_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.20929166596666576,25.0,25.0,25.0,1.0,FKQ|A|302,LIG1|FKQ|1,
6H33,FKQ,boltz_cif,default,6H33_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H33_default/6H33_default_model_0.cif,ok,rdkit_best_rms,0.2175839769314702,25.0,25.0,25.0,1.0,FKQ|A|302,LIG1|FKQ|1,
6H33,FKQ,boltz_cif,diffdock_pocket,6H33_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H33_diffdock_pocket/6H33_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.204160946324182,25.0,25.0,25.0,1.0,FKQ|A|302,LIG1|FKQ|1,
6H34,FKK,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6H34/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.0328126945528613,26.0,26.0,15.0,0.5769230769230769,FKK|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H34,FKK,diffdock_sdf,diffdock,rank1_confidence0.05|idx_1,output/diffdock_workflow/poses/6H34/complex_0/rank1_confidence0.05.sdf,ok_low_coverage,atom_name,2.0328126945528613,26.0,26.0,15.0,0.5769230769230769,FKK|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H34,FKK,diffdock_sdf,diffdock,rank2_confidence-0.02|idx_2,output/diffdock_workflow/poses/6H34/complex_0/rank2_confidence-0.02.sdf,ok_low_coverage,atom_name,2.399486453728511,26.0,26.0,15.0,0.5769230769230769,FKK|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H34,FKK,diffdock_sdf,diffdock,rank3_confidence-0.08|idx_3,output/diffdock_workflow/poses/6H34/complex_0/rank3_confidence-0.08.sdf,ok_low_coverage,atom_name,4.394556840910985,26.0,26.0,15.0,0.5769230769230769,FKK|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H34,FKK,diffdock_sdf,diffdock,rank4_confidence-0.11|idx_4,output/diffdock_workflow/poses/6H34/complex_0/rank4_confidence-0.11.sdf,ok_low_coverage,atom_name,2.4302380810565207,26.0,26.0,15.0,0.5769230769230769,FKK|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H34,FKK,diffdock_complex_pdb,diffdock,6H34_diffdock_complex,output/diffdock_workflow/complexes/6H34_diffdock_complex.pdb,ok,rdkit_best_rms,0.5126211248814844,26.0,26.0,26.0,1.0,FKK|A|302,UNL|L|1,
6H34,FKK,boltz_cif,crystal_pocket,6H34_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H34_crystal_pocket/6H34_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.3506835675733007,26.0,26.0,26.0,1.0,FKK|A|302,LIG1|FKK|1,
6H34,FKK,boltz_cif,default,6H34_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H34_default/6H34_default_model_0.cif,ok,rdkit_best_rms,0.4690476819155277,26.0,26.0,26.0,1.0,FKK|A|302,LIG1|FKK|1,
6H34,FKK,boltz_cif,diffdock_pocket,6H34_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/6H34_diffdock_pocket/6H34_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.0340694246360385,26.0,26.0,26.0,1.0,FKK|A|302,LIG1|FKK|1,
6H3Q,FMH,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/6H3Q/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.8096259169079523,17.0,17.0,8.0,0.47058823529411764,FMH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank1_confidence0.47|idx_1,output/diffdock_workflow/poses/6H3Q/complex_0/rank1_confidence0.47.sdf,ok_low_coverage,atom_name,2.8096259169079523,17.0,17.0,8.0,0.47058823529411764,FMH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank2_confidence0.47|idx_2,output/diffdock_workflow/poses/6H3Q/complex_0/rank2_confidence0.47.sdf,ok_low_coverage,atom_name,2.0720530047649652,17.0,17.0,8.0,0.47058823529411764,FMH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank3_confidence0.33|idx_3,output/diffdock_workflow/poses/6H3Q/complex_0/rank3_confidence0.33.sdf,ok_low_coverage,atom_name,2.0311502595113615,17.0,17.0,8.0,0.47058823529411764,FMH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank4_confidence0.32|idx_4,output/diffdock_workflow/poses/6H3Q/complex_0/rank4_confidence0.32.sdf,ok_low_coverage,atom_name,2.035501211090241,17.0,17.0,8.0,0.47058823529411764,FMH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_complex_pdb,diffdock,6H3Q_diffdock_complex,output/diffdock_workflow/complexes/6H3Q_diffdock_complex.pdb,ok,rdkit_best_rms,0.6573787365754697,17.0,17.0,17.0,1.0,FMH|A|302,UNL|L|1,
